Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
74.7156176129517,0.5537129564459167,-1.394940077092332,-0.32405626970929363,-0.7711686080552145,0.3142706233468753,-0.7123428494734768,0.31445499049747716,-0.3386518565179532,-0.526061445350228,0.7194464485425707,1.562899682700981,-0.2919435691545655,-0.6188351295720326,-0.11101763800839155,0.08620318068358296,-1.435246259643626,-0.8114192732297367,-1.2048901753913221,-0.9217805527160845,1.1618287859673864,-1.8293360399821812,0.29805974463104556,-0.29626097764673726,0.1947698899379389,-0.9348046502019489,-0.3681393555974932,0.9789782474367759,-0.3635138456779181,0
106.91842503081507,-0.16160615824953314,0.28716341879028323,-0.3664043616435204,0.374402189747967,1.1337743996837932,0.32797569065978344,-0.0952531331893407,1.0483885902866927,-0.3255313375834956,-0.3057545243366977,-0.5313309279418258,-1.2549514559766823,-0.688040230906234,0.044009595093819444,0.18336117450212183,-0.7741333706938683,-0.40821092477567966,-1.5140469951462179,1.7496940015566378,1.1733889859705082,-0.5726247799842564,0.1100243854639569,-0.7037178883313089,0.8195276416546751,0.5144533786796347,-1.0513932931495125,-0.7792990089916024,-0.05568585265484846,0
90.58534451659307,0.22201974758103615,-0.20774237080602329,0.3102860347324766,0.6564614493351579,0.8022478015641124,1.3486961217772186,-0.26355288377986774,-1.0912265318714514,0.28658767521156225,1.5070488249478418,-0.3815806879632473,0.5494775816509756,0.5565966339781142,0.15315363787568717,0.005539776834971496,-0.7387433645771141,-1.825329657936462,-0.8894805653312231,-0.31224331928935944,0.8779381499381655,-0.0825024498811005,-0.4152205751345188,-0.7127883535627444,0.5254446628075843,1.0866857331444841,0.8507485774939676,0.4849197598067753,-1.1804901971063522,0
32.43887877153256,-0.054466818724126446,1.247525281966544,-1.0985462115444073,-0.7102446282141409,1.487800737655416,-0.11195654479066186,1.6439557374675005,0.6258510863916982,0.1368109007745782,0.48988129748334963,-1.429670353255804,1.0041471882046509,0.26561398526367636,-1.6036753886161557,0.030376059926340182,-0.1941287717490552,0.9081891343495923,-0.5490684395201509,0.335600971634733,-0.5468470940567823,-1.7026743700139186,-1.1563565487824052,-0.10306415360607726,-0.2997201852070789,0.30003911005574524,-0.37432280763924414,-0.8682743248160736,-0.2309291823054796,0
100.69003616830341,-0.3157956599943759,0.5082641182272688,0.36521483777886043,-0.857292027358297,-0.36826207789888116,0.16541552128058856,-0.41774202639337493,-0.2713013025719106,0.19908396899545688,1.4661270422670558,0.2479857764682008,0.5545365224643305,-0.7096084399184788,-0.9959346231641448,-0.7003410857821475,-0.14038079082090613,0.18147501416612008,0.3843641390034646,0.7130818340319637,1.0060951274632333,-1.6638726111503825,-0.7847798286777569,1.3306939844868166,0.2792698059816552,-0.08542517547944359,-1.7826315847188576,-1.036268440448463,0.7077895038734341,0
114.51239113711803,0.2783080924115035,-0.05779197258206429,-0.3363372751111607,-0.48737222323934665,2.4524207187007345,-1.2328385799735386,-1.157031744416762,0.1957923583144636,0.16261279914783336,0.3410822638875701,-0.6996360139205414,-0.8211779960307161,-0.2283974633080987,0.7260913911183389,-0.8141875427548557,0.12089985351780018,-0.4098076313058545,-1.2195847263641795,-1.0251261453352771,0.7282782240608556,-0.4830663654318949,0.9950469441741421,-0.029798095911204105,-1.0942609817715983,0.3817591223715584,-0.6410729147657145,-0.3014761783492674,0.9061793062753039,0
0.2158104033607082,2.6304133796339944,-4.682704389540732,-1.743590650904894,-1.5992674415770367,3.0721161412877405,-2.848561482410106,-1.1429579230638158,-0.41369890578694885,-3.889538269574886,-0.5799802055445364,-4.13400019732685,-2.997512469384715,0.15595470324089794,-4.69682960711775,-0.589400300936733,-0.6227554544506833,-0.8984133667580401,3.533907202297766,4.582568956551147,2.544444864428857,1.187220630358858,2.1027759387428375,-4.910679425601474,3.023590350152336,-4.843559934884164,4.512281961805453,-3.0998972853205604,-0.7441767611651477,1
6.43294763319388,0.5041889589803058,0.5993590532229481,-0.24970433002035564,0.09749054685541485,-0.22924684535685902,1.68687230668574,0.08388215235288493,0.3612040869691149,-0.21118743753376912,-0.3837076530006319,-1.0416021293613418,0.8798948997802664,0.6147499979172807,-0.24087715555182798,-0.7202959224511541,0.14392682113611457,-0.39815744503757544,-0.17763405490569717,-1.0108479556823073,0.17365566451842399,0.18960256159099956,0.8757783073917476,-0.1205932549060853,-0.266849981763069,-1.2454086928937802,0.8807687586901034,0.7142584932455674,0.02299075312544148,0
127.95606565863888,0.7424125273213495,0.16679357646046458,-1.883586338157282,0.014601968684890358,0.9843680382079804,0.42198466642218435,0.3566711001833973,-1.3778055471660153,-0.5763640565400471,0.32908610492115126,0.3283066214295136,0.971733424106322,-0.1158934041168755,0.3246592693390514,0.013099393545034962,-0.7895541892012455,-1.804633064875798,0.34480775370406136,0.1391577667302491,-0.49454003368013516,-1.295338445212692,0.5037916115269905,-0.21273605935644163,0.4454997778945165,1.4912388243294068,-1.713144704255764,-0.5596806469618911,-0.16750049064953063,0
214.88756636801133,0.14660831275176048,-0.8437963726021445,0.6592289830227811,0.685717574664692,0.44880814206519315,0.13025006565176622,0.8345967565563298,-0.039207106191282676,1.1356727870164482,0.571904347662902,-1.0097786720994169,-0.10684048039592585,0.2599465109822065,-0.5573084508983003,0.8636482317710913,-1.5808634810341071,0.6430341745746766,0.5522800400198338,-1.5899956188913247,0.08280365859618186,-0.3479787715326659,1.1340238477643323,-0.6699941616321565,0.6393391891165408,0.7986564735654147,-0.3140746823260083,1.038192912584108,-0.3324185036648696,0
118.63895753862869,1.2758414484076326,0.6855806685416339,0.052738281144941626,-0.8528207769511673,0.031642911380238184,-0.06178911756635195,0.6595820475994129,-0.5156482737336071,-0.7104564546218505,0.23871586249463791,0.7363005740993205,0.12233581708132327,0.7730771741715041,-1.020729795916122,0.37881597235485115,-1.0255041096393622,2.1338519944929453,1.0726135187464685,0.30799915852495596,-1.2831380363245202,-1.100063130235446,1.5163398520563893,-0.9260937195365839,0.40011133892196427,1.458666274833084,0.08474237627118841,-0.9559890078454147,-1.420250487713442,0
183.93622185465117,-1.7043216283952018,-0.36325665394706674,-0.6679109113842486,-1.7139815998984174,0.34999808063582355,-0.21550204026780873,0.4650985322042642,0.29511021845625834,0.6559695328414169,-0.25466252782732973,-0.007779797481235917,-0.1450234577255026,0.763544781937613,0.5732575064530091,0.39067923630988055,-1.079241296391022,1.597461384064613,-0.3777047527439259,-0.23769173196097368,1.3383630764966468,0.0768553098207575,-0.2986138928965472,0.5808849139193984,-0.8098061735542775,-1.3552240314630055,-0.5855632805659274,1.4077394431993784,-0.7005742639253928,0
129.0976676592077,0.9487730466162513,0.9319105713691956,-1.2019601636944985,-0.4010243900810849,-0.9071572353223791,0.5117318710596558,-0.725686897261302,1.243738487164719,1.0362474839048326,-0.19744758462795894,-1.0118489368647403,-0.631189528626802,0.3608576904004713,0.6817495059855151,-0.030763160950858456,-2.0544218092882502,0.5440361404818446,-1.6163316488947328,-1.6952928439320005,0.7986262440075181,-0.9487786404442963,0.20048727285688336,0.0735552728892054,-0.6442558893925162,0.164901292874023,-0.44026820179651616,0.03805115113747615,-0.30895880322635705,0
131.24906781890098,0.16848067143811343,-0.39078086408828777,1.2741359986263072,0.015475256649403434,-0.9511707356279695,-0.03990412330249416,-0.8368968680500034,0.37872593256997317,0.23275789147158832,0.7662717048866141,-0.6327054333556523,0.027206476982517443,-1.0920174363413082,0.5611958255397717,0.41509694435209765,0.3966440168220567,0.001295225085552896,0.3318183126310328,1.2834712866468772,-0.22807540563361117,0.1109161469680676,-0.8689010393451279,-0.6946087692786659,0.07825063447464592,0.8831468373615258,-0.20502465940125797,-0.18873322344969914,-0.32550819560349975,0
130.17608544558627,0.5458298791836096,-0.34124855778678004,-1.2998876329320272,-0.061777445876606635,0.6410853068281925,0.39363093317006514,1.4515215358194071,-0.20255024818687592,-0.128601472156158,-0.18664743713871368,-0.6210487412523841,-0.3785170238445007,-0.8311081451158393,-1.8351028587970935,-0.46417823912603906,0.01879076727454477,0.5045766763327073,-0.4605245267415156,-0.4512447130877387,0.8244957354572007,-1.0649387381208653,-0.13061857195901322,0.765803744814247,-0.5667302819897582,-1.2268284950217587,1.3654796649925658,0.6394362550592136,0.6642949634315747,0
